Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
scholl_1,200,120,109,117,117,8,8,0.51,0.01
scholl_1,200,150,71,71,71,0,0,0.03,0.01
scholl_1,200,150,65,65,65,0,0,0.03,0.01
scholl_1,200,100,109,114,114,5,5,0.57,0.01
scholl_1,200,150,82,83,83,1,1,0.53,0.01
scholl_1,200,150,81,82,83,1,2,0.46,0.01
scholl_1,200,120,86,87,87,1,1,0.4,0.01
scholl_1,200,150,68,69,69,1,1,0.57,0.01
scholl_1,200,120,101,105,105,4,4,0.76,0.02
scholl_1,200,150,83,84,85,1,2,0.48,0.01
scholl_1,200,120,100,102,102,2,2,0.35,0.03
scholl_1,200,150,71,71,71,0,0,0.03,0.01
scholl_1,200,100,118,125,125,7,7,0.51,0.01
scholl_1,200,120,101,104,105,3,4,0.34,0.01
scholl_1,200,100,106,108,108,2,2,0.44,0.01
